24.0, 1
24.0, 1
24.0, 1
24.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
25.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
24.0, 1
23.0, 1
24.0, 2
24.0, 2
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
24.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
26.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 0
22.0, 0
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 2
22.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 1
28.0, 1
28.0, 1
22.0, 2
23.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 1
21.0, 1
22.0, 1
22.0, 1
22.0, 1
25.0, 2
25.0, 2
25.0, 2
25.0, 1
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
34.0, 2
34.0, 2
34.0, 2
23.0, 2
22.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 1
27.0, 1
30.0, 1
30.0, 1
22.0, 2
22.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 1
26.0, 2
26.0, 2
26.0, 2
26.0, 1
26.0, 1
26.0, 1
26.0, 1
24.0, 1
24.0, 1
24.0, 1
26.0, 2
21.0, 2
21.0, 2
21.0, 2
20.0, 2
21.0, 2
21.0, 2
21.0, 1
22.0, 1
22.0, 1
21.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 2
22.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
28.0, 2
28.0, 2
28.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
24.0, 2
24.0, 2
24.0, 2
23.0, 2
23.0, 2
23.0, 2
27.0, 1
27.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
27.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
24.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
24.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
21.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
25.0, 2
25.0, 2
25.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
28.0, 2
28.0, 2
28.0, 1
28.0, 2
28.0, 2
27.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
28.0, 2
28.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
21.0, 1
21.0, 1
23.0, 1
23.0, 1
23.0, 2
23.0, 2
23.0, 2
25.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 1
25.0, 0
25.0, 0
25.0, 0
25.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 2
23.0, 2
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
23.0, 2
23.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
23.0, 2
22.0, 1
22.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
21.0, 1
22.0, 1
32.0, 1
32.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
24.0, 1
24.0, 1
24.0, 1
23.0, 2
23.0, 2
23.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 1
26.0, 1
26.0, 1
26.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
23.0, 2
23.0, 2
23.0, 2
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
26.0, 1
25.0, 1
23.0, 2
23.0, 1
23.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 1
23.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
21.0, 0
21.0, 0
21.0, 0
23.0, 2
23.0, 2
25.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
25.0, 2
25.0, 2
25.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
23.0, 2
25.0, 2
25.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 1
22.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
24.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 1
22.0, 0
22.0, 0
22.0, 0
22.0, 0
22.0, 0
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 0
22.0, 2
22.0, 2
22.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
24.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
21.0, 1
21.0, 1
21.0, 1
22.0, 2
22.0, 2
22.0, 1
22.0, 1
24.0, 1
24.0, 1
24.0, 0
23.0, 0
23.0, 0
23.0, 0
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
28.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 1
22.0, 2
22.0, 1
22.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
22.0, 2
22.0, 2
29.0, 2
32.0, 2
32.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
23.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
22.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
22.0, 2
22.0, 1
22.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
25.0, 2
25.0, 2
25.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
21.0, 1
21.0, 1
21.0, 1
21.0, 1
28.0, 0
22.0, 2
22.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 1
25.0, 1
25.0, 2
25.0, 2
25.0, 2
22.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
22.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
27.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
24.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
24.0, 2
24.0, 1
24.0, 1
24.0, 1
20.0, 1
20.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
20.0, 1
20.0, 1
25.0, 0
24.0, 0
24.0, 0
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 1
23.0, 1
22.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
22.0, 2
22.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
22.0, 2
22.0, 2
22.0, 2
20.0, 1
21.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
22.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
23.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
30.0, 2
30.0, 2
30.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
19.0, 1
19.0, 1
25.0, 1
25.0, 0
22.0, 2
22.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
20.0, 2
20.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
25.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
32.0, 2
32.0, 2
24.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
24.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 2
23.0, 2
23.0, 2
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
23.0, 2
23.0, 2
21.0, 2
22.0, 1
22.0, 1
22.0, 1
23.0, 2
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
21.0, 1
21.0, 1
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
25.0, 1
25.0, 1
23.0, 1
23.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 2
24.0, 2
31.0, 1
31.0, 1
31.0, 1
31.0, 1
31.0, 1
31.0, 1
31.0, 1
31.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
22.0, 1
22.0, 1
27.0, 1
24.0, 1
23.0, 1
28.0, 1
28.0, 1
24.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 2
21.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
24.0, 1
22.0, 2
22.0, 2
22.0, 2
28.0, 2
28.0, 2
28.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
25.0, 1
25.0, 1
25.0, 1
24.0, 2
24.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
23.0, 2
23.0, 2
29.0, 2
29.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
21.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
27.0, 2
27.0, 1
27.0, 1
27.0, 1
27.0, 2
27.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 2
29.0, 1
29.0, 1
29.0, 1
24.0, 2
24.0, 2
24.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 2
22.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
23.0, 1
25.0, 0
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
23.0, 1
23.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
23.0, 1
22.0, 2
24.0, 1
24.0, 1
24.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 1
23.0, 1
23.0, 1
26.0, 1
26.0, 1
26.0, 1
22.0, 2
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
28.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
25.0, 2
25.0, 2
25.0, 1
25.0, 1
25.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 0
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
26.0, 1
24.0, 2
24.0, 2
24.0, 2
24.0, 2
22.0, 2
27.0, 2
27.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
22.0, 2
22.0, 2
22.0, 2
25.0, 2
25.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 1
24.0, 1
24.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 2
24.0, 2
24.0, 2
25.0, 2
26.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 2
21.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
24.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
25.0, 1
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 2
21.0, 2
21.0, 2
23.0, 1
23.0, 1
23.0, 1
22.0, 1
22.0, 0
22.0, 0
23.0, 0
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
20.0, 2
20.0, 2
22.0, 2
22.0, 2
22.0, 2
20.0, 2
20.0, 2
20.0, 2
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
24.0, 1
20.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
21.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 2
21.0, 2
21.0, 2
21.0, 2
23.0, 2
21.0, 2
21.0, 2
21.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
21.0, 2
21.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
19.0, 1
23.0, 1
23.0, 1
23.0, 1
23.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
28.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 1
23.0, 1
23.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 1
23.0, 1
26.0, 1
22.0, 2
22.0, 2
22.0, 2
28.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
22.0, 2
22.0, 2
22.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 1
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
22.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
25.0, 2
25.0, 2
22.0, 2
21.0, 2
23.0, 2
23.0, 2
23.0, 2
27.0, 1
27.0, 1
23.0, 2
24.0, 2
24.0, 2
24.0, 2
28.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
23.0, 2
23.0, 2
23.0, 1
23.0, 1
23.0, 1
27.0, 1
