31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 4
31.0, 4
36.0, 3
32.0, 4
32.0, 4
32.0, 3
32.0, 3
32.0, 3
32.0, 3
32.0, 3
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 4
27.0, 3
27.0, 3
28.0, 3
28.0, 3
28.0, 3
28.0, 3
28.0, 3
28.0, 3
28.0, 3
31.0, 4
31.0, 3
31.0, 3
31.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
31.0, 4
31.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 2
27.0, 2
27.0, 2
31.0, 4
28.0, 3
28.0, 3
28.0, 3
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 2
31.0, 2
37.0, 2
37.0, 2
37.0, 2
37.0, 2
31.0, 4
31.0, 4
31.0, 3
30.0, 2
30.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
31.0, 4
31.0, 3
31.0, 3
31.0, 2
31.0, 2
31.0, 2
27.0, 1
27.0, 1
27.0, 1
27.0, 1
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 3
31.0, 3
30.0, 2
30.0, 2
25.0, 2
25.0, 2
31.0, 4
31.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 2
34.0, 2
34.0, 2
34.0, 1
34.0, 1
31.0, 4
31.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 3
33.0, 3
33.0, 3
33.0, 3
33.0, 3
33.0, 4
33.0, 3
33.0, 2
33.0, 2
34.0, 2
34.0, 2
34.0, 2
34.0, 2
28.0, 1
28.0, 1
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
31.0, 3
33.0, 4
33.0, 4
31.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 1
33.0, 4
33.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
29.0, 3
27.0, 3
27.0, 3
33.0, 4
33.0, 4
33.0, 3
33.0, 4
33.0, 4
33.0, 4
33.0, 3
33.0, 3
33.0, 3
33.0, 2
33.0, 4
24.0, 3
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
33.0, 4
33.0, 4
33.0, 3
33.0, 3
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
23.0, 2
33.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 2
31.0, 2
33.0, 4
33.0, 4
33.0, 4
33.0, 4
23.0, 3
23.0, 3
23.0, 3
23.0, 3
23.0, 3
23.0, 3
33.0, 4
33.0, 3
33.0, 3
31.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 2
33.0, 4
33.0, 4
31.0, 3
31.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 1
31.0, 2
33.0, 4
33.0, 3
33.0, 3
33.0, 2
33.0, 2
33.0, 2
33.0, 2
33.0, 1
33.0, 1
33.0, 1
33.0, 4
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
33.0, 4
31.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 2
29.0, 2
29.0, 2
29.0, 1
29.0, 1
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 3
24.0, 3
24.0, 3
24.0, 3
24.0, 3
24.0, 3
33.0, 4
33.0, 3
32.0, 3
33.0, 3
33.0, 3
24.0, 3
24.0, 3
24.0, 3
24.0, 3
24.0, 3
33.0, 4
33.0, 4
33.0, 3
33.0, 3
33.0, 3
33.0, 3
23.0, 2
23.0, 2
23.0, 2
23.0, 2
33.0, 4
33.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
31.0, 4
31.0, 4
33.0, 4
33.0, 3
33.0, 2
33.0, 2
33.0, 2
33.0, 3
33.0, 3
26.0, 2
23.0, 2
23.0, 2
33.0, 4
33.0, 3
33.0, 3
33.0, 3
33.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 3
26.0, 2
33.0, 4
33.0, 3
33.0, 3
33.0, 3
33.0, 3
32.0, 3
32.0, 3
32.0, 3
32.0, 3
32.0, 3
33.0, 4
33.0, 3
33.0, 3
31.0, 3
31.0, 2
31.0, 1
31.0, 1
31.0, 1
31.0, 2
28.0, 2
33.0, 4
31.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 4
31.0, 4
31.0, 4
23.0, 3
23.0, 3
23.0, 2
23.0, 2
23.0, 2
24.0, 2
24.0, 2
31.0, 4
31.0, 4
31.0, 3
31.0, 3
31.0, 2
24.0, 2
24.0, 2
24.0, 2
23.0, 1
23.0, 1
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 3
26.0, 3
26.0, 2
31.0, 4
31.0, 4
31.0, 3
31.0, 3
27.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
31.0, 4
31.0, 4
31.0, 3
31.0, 3
31.0, 3
29.0, 2
29.0, 2
29.0, 2
25.0, 2
25.0, 2
31.0, 4
31.0, 4
29.0, 3
29.0, 3
29.0, 2
29.0, 2
27.0, 3
27.0, 2
27.0, 2
27.0, 2
31.0, 4
31.0, 4
31.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
31.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
31.0, 4
29.0, 3
29.0, 3
29.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
28.0, 3
28.0, 2
28.0, 2
26.0, 3
26.0, 3
31.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
26.0, 3
26.0, 3
31.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 3
30.0, 2
30.0, 2
30.0, 2
27.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 4
28.0, 3
28.0, 3
28.0, 2
28.0, 2
26.0, 2
26.0, 2
30.0, 1
30.0, 1
30.0, 1
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 4
26.0, 4
26.0, 4
26.0, 4
27.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 4
26.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 2
27.0, 2
26.0, 4
26.0, 3
26.0, 3
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 4
26.0, 3
26.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 2
29.0, 2
29.0, 2
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 4
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
27.0, 4
26.0, 4
26.0, 4
25.0, 3
25.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 4
27.0, 3
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
27.0, 3
27.0, 3
27.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 4
25.0, 3
25.0, 3
30.0, 2
30.0, 2
30.0, 2
31.0, 2
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 4
25.0, 3
25.0, 3
25.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
27.0, 4
27.0, 4
27.0, 3
26.0, 2
27.0, 2
27.0, 2
27.0, 2
25.0, 1
24.0, 1
24.0, 1
27.0, 4
27.0, 4
27.0, 4
25.0, 3
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
27.0, 4
26.0, 3
26.0, 3
26.0, 3
29.0, 3
29.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 4
27.0, 3
27.0, 3
28.0, 2
28.0, 2
29.0, 2
29.0, 2
28.0, 2
28.0, 2
27.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 2
27.0, 2
27.0, 2
27.0, 2
27.0, 4
27.0, 4
27.0, 4
27.0, 4
25.0, 3
25.0, 3
25.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 4
27.0, 4
25.0, 3
25.0, 3
25.0, 3
26.0, 3
26.0, 3
29.0, 3
29.0, 3
29.0, 3
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
26.0, 3
26.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 3
29.0, 2
29.0, 2
29.0, 1
27.0, 4
27.0, 4
27.0, 3
24.0, 2
25.0, 2
25.0, 1
25.0, 1
24.0, 1
24.0, 1
24.0, 1
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 3
28.0, 3
28.0, 3
28.0, 3
28.0, 3
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 3
27.0, 4
25.0, 3
25.0, 3
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 3
25.0, 3
25.0, 2
27.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 3
25.0, 3
26.0, 3
26.0, 3
26.0, 3
25.0, 2
22.0, 1
30.0, 1
29.0, 1
25.0, 4
25.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 2
30.0, 1
27.0, 2
26.0, 1
29.0, 1
25.0, 4
25.0, 3
25.0, 3
25.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
25.0, 2
25.0, 2
25.0, 4
25.0, 3
26.0, 3
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
24.0, 2
25.0, 4
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 3
24.0, 2
24.0, 2
24.0, 2
25.0, 4
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 2
25.0, 2
25.0, 2
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 3
25.0, 3
22.0, 2
25.0, 4
25.0, 4
25.0, 4
25.0, 4
25.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 3
25.0, 2
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 3
21.0, 2
21.0, 2
22.0, 2
22.0, 2
22.0, 2
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
28.0, 3
26.0, 4
26.0, 3
26.0, 2
26.0, 1
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
29.0, 4
26.0, 4
26.0, 3
26.0, 2
26.0, 4
26.0, 4
26.0, 3
26.0, 2
26.0, 2
26.0, 2
21.0, 2
21.0, 2
22.0, 2
22.0, 2
26.0, 4
26.0, 3
30.0, 2
30.0, 2
30.0, 2
26.0, 2
25.0, 2
25.0, 2
25.0, 1
25.0, 1
26.0, 4
26.0, 4
28.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
27.0, 2
27.0, 1
27.0, 1
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
24.0, 3
26.0, 4
26.0, 4
26.0, 4
21.0, 3
21.0, 3
21.0, 3
21.0, 3
21.0, 2
22.0, 1
22.0, 1
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 4
26.0, 4
23.0, 3
23.0, 3
23.0, 3
23.0, 3
26.0, 2
26.0, 2
22.0, 2
22.0, 2
26.0, 4
26.0, 3
26.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
29.0, 2
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 2
25.0, 2
25.0, 2
24.0, 2
24.0, 2
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
23.0, 2
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
21.0, 3
21.0, 3
28.0, 3
21.0, 3
26.0, 4
26.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 4
26.0, 4
26.0, 4
26.0, 4
26.0, 4
30.0, 3
30.0, 3
30.0, 2
23.0, 2
24.0, 1
26.0, 4
26.0, 4
26.0, 4
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 4
26.0, 4
27.0, 4
26.0, 3
26.0, 3
26.0, 3
25.0, 2
25.0, 2
25.0, 2
25.0, 2
27.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 1
26.0, 1
27.0, 4
27.0, 4
27.0, 4
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 2
25.0, 2
25.0, 2
27.0, 4
29.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 3
26.0, 3
26.0, 2
26.0, 2
27.0, 4
27.0, 4
27.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
27.0, 4
30.0, 4
28.0, 3
28.0, 3
28.0, 2
26.0, 2
26.0, 2
26.0, 1
26.0, 1
23.0, 1
30.0, 4
30.0, 4
30.0, 4
30.0, 3
30.0, 2
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
30.0, 4
30.0, 3
27.0, 2
27.0, 1
23.0, 1
23.0, 1
22.0, 1
22.0, 1
22.0, 1
22.0, 1
30.0, 4
30.0, 4
30.0, 3
30.0, 3
30.0, 2
30.0, 2
30.0, 2
29.0, 1
29.0, 1
29.0, 1
30.0, 4
30.0, 4
30.0, 4
33.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
33.0, 4
33.0, 4
33.0, 4
27.0, 4
27.0, 4
27.0, 4
23.0, 3
23.0, 3
23.0, 3
23.0, 2
33.0, 4
33.0, 4
33.0, 4
33.0, 3
33.0, 3
33.0, 3
30.0, 2
27.0, 2
27.0, 2
27.0, 2
33.0, 4
33.0, 4
33.0, 3
33.0, 3
33.0, 3
33.0, 4
33.0, 3
33.0, 3
25.0, 2
24.0, 2
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 3
33.0, 3
33.0, 3
30.0, 3
30.0, 3
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 4
33.0, 3
33.0, 3
33.0, 2
24.0, 2
33.0, 4
33.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
33.0, 4
33.0, 4
33.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 1
26.0, 1
26.0, 1
33.0, 4
29.0, 4
29.0, 4
29.0, 4
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
29.0, 4
29.0, 4
29.0, 4
29.0, 3
29.0, 3
26.0, 2
26.0, 2
25.0, 2
26.0, 2
26.0, 2
29.0, 4
29.0, 4
29.0, 3
29.0, 3
29.0, 3
26.0, 2
26.0, 2
24.0, 2
24.0, 2
24.0, 2
29.0, 4
29.0, 3
29.0, 3
28.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
29.0, 4
29.0, 4
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
29.0, 4
29.0, 4
28.0, 4
28.0, 3
28.0, 3
28.0, 3
25.0, 2
25.0, 2
25.0, 2
25.0, 2
28.0, 4
28.0, 4
28.0, 4
28.0, 4
28.0, 4
30.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
28.0, 4
26.0, 3
26.0, 3
25.0, 3
25.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
28.0, 4
28.0, 4
28.0, 4
28.0, 4
28.0, 4
28.0, 4
28.0, 4
28.0, 4
28.0, 4
28.0, 4
28.0, 4
26.0, 3
25.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 3
26.0, 3
28.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 3
27.0, 3
27.0, 3
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 4
27.0, 3
28.0, 3
26.0, 2
26.0, 2
26.0, 2
27.0, 4
32.0, 3
32.0, 4
32.0, 4
32.0, 4
25.0, 3
25.0, 3
25.0, 3
25.0, 2
25.0, 2
32.0, 4
32.0, 4
32.0, 3
23.0, 2
22.0, 3
22.0, 3
22.0, 3
22.0, 3
22.0, 3
27.0, 3
32.0, 4
32.0, 4
32.0, 4
32.0, 3
32.0, 3
32.0, 3
32.0, 3
32.0, 2
25.0, 2
25.0, 2
32.0, 4
32.0, 4
32.0, 4
32.0, 4
32.0, 4
32.0, 3
32.0, 2
32.0, 2
33.0, 2
33.0, 3
32.0, 4
32.0, 3
32.0, 3
32.0, 3
32.0, 3
32.0, 3
32.0, 3
30.0, 3
30.0, 3
30.0, 3
32.0, 4
32.0, 3
32.0, 3
33.0, 3
32.0, 3
32.0, 2
32.0, 2
27.0, 1
27.0, 1
27.0, 1
32.0, 4
32.0, 4
32.0, 4
32.0, 4
32.0, 3
25.0, 2
25.0, 2
23.0, 2
23.0, 2
23.0, 2
32.0, 4
30.0, 4
30.0, 3
30.0, 3
30.0, 2
30.0, 2
30.0, 2
27.0, 2
25.0, 2
25.0, 2
30.0, 4
30.0, 4
31.0, 3
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
25.0, 2
30.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 2
31.0, 2
31.0, 2
32.0, 2
32.0, 2
32.0, 2
30.0, 4
37.0, 3
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 2
27.0, 2
27.0, 2
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 3
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 2
31.0, 4
31.0, 4
31.0, 4
34.0, 3
34.0, 3
30.0, 4
30.0, 4
30.0, 4
30.0, 3
30.0, 3
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 3
25.0, 2
25.0, 2
25.0, 2
30.0, 4
34.0, 3
34.0, 3
34.0, 2
34.0, 2
34.0, 2
34.0, 2
34.0, 2
32.0, 2
32.0, 2
30.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
30.0, 4
30.0, 4
30.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
29.0, 3
26.0, 3
30.0, 4
30.0, 4
30.0, 4
30.0, 4
32.0, 4
32.0, 4
32.0, 4
32.0, 3
23.0, 2
23.0, 2
30.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 2
31.0, 2
31.0, 2
23.0, 1
26.0, 1
30.0, 4
30.0, 4
30.0, 4
30.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 2
30.0, 2
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 3
30.0, 3
33.0, 3
33.0, 3
33.0, 3
33.0, 3
30.0, 4
31.0, 4
31.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 2
31.0, 4
31.0, 4
31.0, 4
31.0, 4
28.0, 3
28.0, 2
28.0, 2
28.0, 1
28.0, 1
28.0, 1
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 3
23.0, 2
23.0, 2
23.0, 2
23.0, 2
31.0, 4
31.0, 3
31.0, 3
31.0, 2
31.0, 2
31.0, 3
31.0, 2
31.0, 2
31.0, 2
31.0, 2
31.0, 4
30.0, 3
30.0, 2
31.0, 2
31.0, 3
31.0, 2
30.0, 2
30.0, 2
30.0, 2
30.0, 1
31.0, 4
31.0, 4
31.0, 4
30.0, 4
29.0, 3
26.0, 3
23.0, 2
22.0, 3
24.0, 3
24.0, 2
30.0, 4
30.0, 4
30.0, 3
29.0, 2
26.0, 2
26.0, 2
26.0, 2
26.0, 2
21.0, 2
21.0, 2
30.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 3
29.0, 2
29.0, 2
29.0, 2
29.0, 2
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 3
30.0, 3
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 3
30.0, 2
30.0, 3
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
29.0, 3
29.0, 3
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 2
30.0, 2
30.0, 4
30.0, 3
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
28.0, 2
30.0, 4
30.0, 3
30.0, 3
30.0, 3
30.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 2
35.0, 2
30.0, 4
28.0, 3
28.0, 3
28.0, 2
28.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
28.0, 1
30.0, 4
30.0, 4
28.0, 3
28.0, 3
31.0, 3
31.0, 3
27.0, 3
26.0, 3
26.0, 3
26.0, 3
30.0, 4
30.0, 3
28.0, 2
28.0, 2
28.0, 3
28.0, 2
28.0, 2
28.0, 2
22.0, 2
21.0, 2
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
27.0, 3
27.0, 3
27.0, 2
30.0, 4
30.0, 4
28.0, 3
28.0, 3
28.0, 3
27.0, 3
27.0, 3
27.0, 3
26.0, 2
26.0, 2
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
30.0, 4
28.0, 3
28.0, 3
28.0, 3
26.0, 3
30.0, 4
28.0, 3
28.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
25.0, 3
30.0, 4
30.0, 3
30.0, 3
33.0, 2
33.0, 2
33.0, 2
28.0, 2
28.0, 2
25.0, 2
25.0, 2
30.0, 4
30.0, 4
31.0, 4
31.0, 4
31.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 3
31.0, 4
31.0, 4
31.0, 4
31.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
26.0, 2
26.0, 2
31.0, 4
26.0, 3
26.0, 2
26.0, 2
26.0, 2
26.0, 1
26.0, 1
26.0, 1
26.0, 1
26.0, 1
31.0, 4
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
31.0, 3
26.0, 3
31.0, 4
31.0, 4
26.0, 3
26.0, 3
26.0, 3
26.0, 3
27.0, 3
25.0, 3
25.0, 3
25.0, 3
31.0, 4
31.0, 4
31.0, 4
31.0, 3
31.0, 3
26.0, 2
26.0, 2
26.0, 1
26.0, 1
30.0, 1
31.0, 4
31.0, 4
37.0, 3
37.0, 3
37.0, 3
34.0, 3
34.0, 2
32.0, 2
32.0, 2
32.0, 2
31.0, 4
31.0, 4
31.0, 4
30.0, 3
30.0, 2
30.0, 1
30.0, 2
30.0, 2
30.0, 2
30.0, 2
